"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"805","@abcnews @JoshFrydenberg Have some dignity. We can actually look up what you've done in the past. It's not some mag… https://t.co/gxhpm0BSWX",FALSE,0,"abcnews",2019-02-04 10:33:57,TRUE,"1092306618920755202","1092370671185711104","2768501","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aoliao09",0,FALSE,FALSE,NA,NA
"806","@10NewsFirstSyd @vanOnselenP &amp; getting a free ride by recommending that customers pay the banks for mortgage advice <U+0001F926><U+200D><U+2640><U+FE0F> #RoyalCommission",FALSE,0,"10NewsFirstSyd",2019-02-04 10:32:23,FALSE,"1092326595895803904","1092370276749238272","113193393","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KovacicMaria",0,FALSE,FALSE,NA,NA
"807","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 10:29:53,FALSE,NA,"1092369644151689217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","voodooghool",70,TRUE,FALSE,NA,NA
"808","#Banking #RoyalCommission: no commissions, no exemptions, no fees without permission. Hayne gets the government to… https://t.co/ebI1Z7Nxej",FALSE,0,NA,2019-02-04 10:28:00,TRUE,NA,"1092369170279198721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Karamarkos",0,FALSE,FALSE,NA,NA
"809","One recommendation from the Royal Commissions final report has left the entire mortgage broker industry completely… https://t.co/HXemkg7eaN",FALSE,1,NA,2019-02-04 10:26:08,TRUE,NA,"1092368703490912256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smartlinejason",0,FALSE,FALSE,NA,NA
"810","@Bowenchris @KKeneally @ScottMorrisonMP Best slight of hand by the banks ever. No major damage to the institution,… https://t.co/j5XbLcIDJ1",FALSE,2,"Bowenchris",2019-02-04 10:24:28,TRUE,"1092319476404506624","1092368284102537216","150856088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeahNugent9",0,FALSE,FALSE,NA,NA
"811","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 10:24:15,FALSE,NA,"1092368228955840512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JimNelson2017",70,TRUE,FALSE,NA,NA
"812","RT @steiger_nicolas: Australians deserve better than what they are getting from the current cross-border payments system! 
#payments #Royal…",FALSE,0,NA,2019-02-04 10:21:39,FALSE,NA,"1092367573033709574",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xrp_hamamatsu",54,TRUE,FALSE,NA,NA
"813","Companies must work in harmony with their customers if they want to build competitive advantage and deliver better… https://t.co/bxziE4GNdq",FALSE,0,NA,2019-02-04 10:21:04,TRUE,NA,"1092367428053422080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blakewilson",0,FALSE,FALSE,NA,NA
"814","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 10:20:06,FALSE,NA,"1092367185811402756",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lachiemc64",70,TRUE,FALSE,NA,NA
"815","Will you trust your bank more or less after the Royal Commission? https://t.co/R9gjJ1yMMV #banks #RoyalCommission",FALSE,0,NA,2019-02-04 10:19:44,FALSE,NA,"1092367091154313216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AustralianTimes",0,FALSE,FALSE,NA,NA
"816","Makes sense why the gov opposed the commission in the first place.
BUT! If you think about it, 76 recommendations a… https://t.co/XDBYphIuPg",FALSE,0,NA,2019-02-04 10:17:51,TRUE,NA,"1092366615587385344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FinnRobinsen",0,FALSE,FALSE,NA,NA
"817","RT @dorndornson: Running #royalcommission recommendation opinion:

1. Mortgage brokers to be paid fees by consumers and not commissions by…",FALSE,0,NA,2019-02-04 10:17:25,FALSE,NA,"1092366508800368641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheG3NRAL",2,TRUE,FALSE,NA,NA
"818","RT @AnikaMolesworth: Ignoring #climatechange projections &amp; relying on ""historical climate data from 1895–2009 was not only unlawful &amp; again…",FALSE,0,NA,2019-02-04 10:16:55,FALSE,NA,"1092366381499113472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Evidentiary1",99,TRUE,FALSE,NA,NA
"819","If this wasn’t so incredibly serious for consumers &amp; the economy it would be a joke. #auspol #RoyalCommission https://t.co/CWtYcxMsBB",FALSE,2,NA,2019-02-04 10:13:22,FALSE,NA,"1092365488779190274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KovacicMaria",1,FALSE,FALSE,NA,NA
"820","And to think many politicians lobbied against the #RoyalCommission #BankingRC. Who do they serve? https://t.co/mr7Y9ESfrE",FALSE,6,NA,2019-02-04 10:10:49,FALSE,NA,"1092364848267112448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","natashamitchell",0,FALSE,FALSE,NA,NA
"821","The Royal commission on Australian banks was released today and I think the banks are going to struggle tomorrow. C… https://t.co/sdXZlxiiSl",FALSE,0,NA,2019-02-04 10:10:13,TRUE,NA,"1092364695892180992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atakngor",0,FALSE,FALSE,NA,NA
"822","The #generosity of the people of #Liverpool – #remarkable though it is – can only go so far. Which is why the counc… https://t.co/Q12mvLhVHm",FALSE,0,"LivpoolNatrpath",2019-02-04 10:10:11,TRUE,"1092364687159840768","1092364688413863936","746530775395368961","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LivpoolNatrpath",0,FALSE,FALSE,NA,NA
"823","RT @chrisroytaylor: #NEWS: The Banking Royal Commission 
#Cartoon: @theheraldsun 
#BankingRC #BanksRC #bankingroyalcommission #RoyalCommiss…",FALSE,0,NA,2019-02-04 10:08:08,FALSE,NA,"1092364173604990977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jacquiepixie",9,TRUE,FALSE,NA,NA
"824","RT @nabcustsupport: Just as there was no “Whitewash at the White House” there was meant to be no “Carve Up in Canberra”!! Unless we’re miss…",FALSE,0,NA,2019-02-04 10:06:33,FALSE,NA,"1092363773799583747",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tonydidonato_",3,TRUE,FALSE,NA,NA
"825","RT @steiger_nicolas: Australians deserve better than what they are getting from the current cross-border payments system! 
#payments #Royal…",FALSE,0,NA,2019-02-04 10:06:17,FALSE,NA,"1092363706388738049",NA,"<a href=""http://covelline.com/feather"" rel=""nofollow"">feather for iOS  </a>","Crypto_techs",54,TRUE,FALSE,NA,NA
"826","RT @PhoebeBowden: #RoyalCommission Final Report finally been made public, identifies 20+ cases of misconduct and rule breaking by banks and…",FALSE,0,NA,2019-02-04 10:06:15,FALSE,NA,"1092363698713223168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kim_Pratt10",10,TRUE,FALSE,NA,NA
"827","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 10:05:32,FALSE,NA,"1092363519134035968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ygmx",70,TRUE,FALSE,NA,NA
"828","RT @natashamitchell: ""@Adele_Ferguson: Customers who hoped for blood and gore will be left disappointed"" #RoyalCommission #BankingRC https:…",FALSE,0,NA,2019-02-04 10:05:00,FALSE,NA,"1092363384354295809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suzipeep",1,TRUE,FALSE,NA,NA
"829","RT @AirlieWalsh: #BREAKING More than 20 cases have been referred to industry watchdogs to pursue civil or criminal charges. #9news #auspol…",FALSE,0,NA,2019-02-04 10:04:08,FALSE,NA,"1092363167001305088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melissamackay9",2,TRUE,FALSE,NA,NA
"830","My guess is we could have funded 2x world class hospitals for the cost of the #RoyalCommission. The big banks and t… https://t.co/g1k2U0NhtX",FALSE,13,NA,2019-02-04 10:03:11,TRUE,NA,"1092362927699443714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimonPressley",2,FALSE,FALSE,NA,NA
"831","""@Adele_Ferguson: Customers who hoped for blood and gore will be left disappointed"" #RoyalCommission #BankingRC… https://t.co/vQpzL0Qry1",FALSE,1,NA,2019-02-04 10:02:21,TRUE,NA,"1092362717506154497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","natashamitchell",1,FALSE,FALSE,NA,NA
"832","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 10:02:15,FALSE,NA,"1092362693858680832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marthafarquar",70,TRUE,FALSE,NA,NA
"833","#RoyalCommission #BankingRC
""Banks risk charges, mortgage brokers face wipeout from royal commission"" https://t.co/qVTdYsQuPs",FALSE,0,NA,2019-02-04 10:00:29,FALSE,NA,"1092362245558816770",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","natashamitchell",0,FALSE,FALSE,NA,NA
"834","RT @CAFBA1: We are pleased that there is no finding of market failure in the commercial broker channel which we represent #commercial
#Roya…",FALSE,0,NA,2019-02-04 09:59:12,FALSE,NA,"1092361925881524224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeterStrongSB",7,TRUE,FALSE,NA,NA
"835","RT @AICDirectors: Commissioner Hayne on directors’ duties in the final report of the #bankingRC: “It is not right to treat the interests of…",FALSE,0,NA,2019-02-04 09:56:51,FALSE,NA,"1092361334342074368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NarelleHooper",5,TRUE,FALSE,NA,NA
"836","RT @UNSWLaw: Prof Dimity Kingsford Smith says there are five key areas where the #royalcommission final report can propose change to protec…",FALSE,0,NA,2019-02-04 09:55:51,FALSE,NA,"1092361079693357057",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ProfGWilliams",5,TRUE,FALSE,NA,NA
"837","RT @GeoffShannon: #Breaking #News #Bank #Hayne #RoyalCommission #Commbank #CBA #NAB #Westpac #ANZ Banking Royal Commission: Big banks could…",FALSE,0,NA,2019-02-04 09:54:14,FALSE,NA,"1092360674129235968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Newwayofdoing",4,TRUE,FALSE,NA,NA
"838","#RoyalCommission drinking game 3 <U+0001F943>
Have a drink every time a political party takes credit for “demanding the royal commission”",FALSE,0,NA,2019-02-04 09:53:50,FALSE,NA,"1092360574078398464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaelmacolino",0,FALSE,FALSE,NA,NA
"839","After listening to @APompliano over the last month, this news was the nail in the coffin for me. 

LONG BITCOIN 
SH… https://t.co/oDTeetY00q",FALSE,10,NA,2019-02-04 09:53:32,TRUE,NA,"1092360499516256256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StefanCardamone",2,FALSE,FALSE,NA,NA
"840","@CUhlmann @CroweDM The ICAC was weakened by the @liberalAus Party, if you continue to do so, Liberals can attack La… https://t.co/R861pMduFD",FALSE,1,"CUhlmann",2019-02-04 09:50:32,TRUE,"1092168590067789824","1092359743224504320","66612373","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1WiseGamer",1,FALSE,FALSE,NA,NA
"841","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 09:49:49,FALSE,NA,"1092359563532132352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","politicaltragic",70,TRUE,FALSE,NA,NA
"842","RT @RobinJPowell: Here's a helpful summary of the findings of the damning final report of the #RoyalCommission on Australian financial serv…",FALSE,0,NA,2019-02-04 09:49:18,FALSE,NA,"1092359434347728897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markbishopuk",4,TRUE,FALSE,NA,NA
"843","@oztish @FOXTEL_Help @Foxtel Omg! I can’t tell you how much @Foxtel frustrate me we need a #RoyalCommission into pay TV in this country",FALSE,1,"oztish",2019-02-04 09:49:01,FALSE,"1092359039529279488","1092359362012602371","39954933","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HashTagging101",0,FALSE,FALSE,NA,NA
"844","RT @GeoffShannon: #Breaking #News #Bank #Hayne #RoyalCommission #Commbank #CBA #NAB #Westpac #ANZ Banking Royal Commission: Big banks could…",FALSE,0,NA,2019-02-04 09:48:26,FALSE,NA,"1092359215002218499",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LostMillions",4,TRUE,FALSE,NA,NA
"845","#RoyalCommission drinking game 2 <U+0001F943>

Have a drink every time the banking commentators say “the devil is in the detail”",FALSE,0,NA,2019-02-04 09:47:55,FALSE,NA,"1092359083225542656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaelmacolino",0,FALSE,FALSE,NA,NA
"846","#Breaking #News #Bank #Hayne #RoyalCommission #Commbank #CBA #NAB #Westpac #ANZ Banking Royal Commission: Big banks… https://t.co/AxNzkxDSXK",FALSE,2,NA,2019-02-04 09:44:21,TRUE,NA,"1092358185246175232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeoffShannon",4,FALSE,FALSE,NA,NA
"847","RT @PatsKarvelas: So Labor will be very critical of govt’s response to #RoyalCommission arguing three years is too long to implement some r…",FALSE,0,NA,2019-02-04 09:41:12,FALSE,NA,"1092357393772507136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jdeatonandersen",31,TRUE,FALSE,NA,NA
"848","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 09:38:15,FALSE,NA,"1092356651129004033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LeeYve1965",70,TRUE,FALSE,NA,NA
"849","RT @PatsKarvelas: So Labor will be very critical of govt’s response to #RoyalCommission arguing three years is too long to implement some r…",FALSE,0,NA,2019-02-04 09:36:34,FALSE,NA,"1092356230184464385",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","muso1947",31,TRUE,FALSE,NA,NA
"850","RT @Steph18040892: How about a Royal Commission into Australian Unions next? 

@Bolt_RSS @smh @macsween_prue @RealMarkLatham @corybernardi…",FALSE,0,NA,2019-02-04 09:34:47,FALSE,NA,"1092355780467150854",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Al6108185355",9,TRUE,FALSE,NA,NA
"851","RT @steiger_nicolas: Australians deserve better than what they are getting from the current cross-border payments system! 
#payments #Royal…",FALSE,0,NA,2019-02-04 09:34:15,FALSE,NA,"1092355645167198208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cryptohk",54,TRUE,FALSE,NA,NA
"852","RT @VMIAC: Please share: Our recent submission to the #RoyalCommission is on our new page: https://t.co/B8BIPwYoxk  

We'll keep this new p…",FALSE,0,NA,2019-02-04 09:29:01,FALSE,NA,"1092354327342067712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebTweets_",25,TRUE,FALSE,NA,NA
"853","RT @MikeCullen73: It's time for Frydenberg to be replaced by a local MP who is smarter than a box of toenail clippings. This interview is a…",FALSE,0,NA,2019-02-04 09:27:46,FALSE,NA,"1092354014220439557",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KimMichelleRos1",4,TRUE,FALSE,NA,NA
"854","RT @market_forces: When the regulators need oversight, it gives as sense as to how feeble the enforcement system has become.  #RoyalCommiss…",FALSE,0,NA,2019-02-04 09:23:28,FALSE,NA,"1092352933302161408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MalurusSally",5,TRUE,FALSE,NA,NA
"855","RT @MikeCullen73: It's time for Frydenberg to be replaced by a local MP who is smarter than a box of toenail clippings. This interview is a…",FALSE,0,NA,2019-02-04 09:21:04,FALSE,NA,"1092352328508690432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","southwin28",4,TRUE,FALSE,NA,NA
"856","RT @FinServCouncil: “The FSC welcomes the release of the #RoyalCommission's Final Report. Today all of us have an opp. to rebuild the trust…",FALSE,0,NA,2019-02-04 09:18:53,FALSE,NA,"1092351778035625984",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Boeufblogginon",2,TRUE,FALSE,NA,NA
"857","RT @GeoffShannon: #Breaking #News #CBA #Commbank #Hayne #RoyalCommission #ASIC bans CBA from charging ongoing service fees because CBA fail…",FALSE,0,NA,2019-02-04 09:18:26,FALSE,NA,"1092351664072388608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tonmbuk",12,TRUE,FALSE,NA,NA
"858","RT @ConversationEDU: Banking #RoyalCommission: no commissions, no exemptions, no fees without permission. Hayne gets the government to do a…",FALSE,0,NA,2019-02-04 09:16:25,FALSE,NA,"1092351156376850434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarryChemay",18,TRUE,FALSE,NA,NA
"859","It's time for Frydenberg to be replaced by a local MP who is smarter than a box of toenail clippings. This intervie… https://t.co/i73DTbHcfU",FALSE,9,NA,2019-02-04 09:14:55,TRUE,NA,"1092350778088407040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeCullen73",4,FALSE,FALSE,NA,NA
"860","RT @KOSECKodari: The ASX200 closed the session 28.4 points higher on the back of the index-heavy ‘big-four’ banks. The Hayne’s Royal Commis…",FALSE,0,NA,2019-02-04 09:14:12,FALSE,NA,"1092350597536264194",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","will_brownlie",1,TRUE,FALSE,NA,NA
"861","RT @GeoffShannon: #Breaking #News #CBA #Commbank #Hayne #RoyalCommission #ASIC bans CBA from charging ongoing service fees because CBA fail…",FALSE,0,NA,2019-02-04 09:13:25,FALSE,NA,"1092350403721736192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bigducknfish",12,TRUE,FALSE,NA,NA
"862","RT @Steph18040892: How about a Royal Commission into Australian Unions next? 

@Bolt_RSS @smh @macsween_prue @RealMarkLatham @corybernardi…",FALSE,0,NA,2019-02-04 09:12:59,FALSE,NA,"1092350294829289472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vaznumber1",9,TRUE,FALSE,NA,NA
"863","How about a Royal Commission into Australian Unions next? 

@Bolt_RSS @smh @macsween_prue @RealMarkLatham… https://t.co/xPmjBABldq",FALSE,19,NA,2019-02-04 09:11:42,TRUE,NA,"1092349969611161601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Steph18040892",9,FALSE,FALSE,NA,NA
"864","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 09:11:02,FALSE,NA,"1092349801323102209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hcl2010",70,TRUE,FALSE,NA,NA
"865","RT @PatsKarvelas: So Labor will be very critical of govt’s response to #RoyalCommission arguing three years is too long to implement some r…",FALSE,0,NA,2019-02-04 09:10:49,FALSE,NA,"1092349748349001728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Booana6",31,TRUE,FALSE,NA,NA
"866","RT @CLAN_AU: Clannies CareLeavers what do you think of the #RoyalCommission recom that #Churches #Charities #StateGovernments issue a DPR…",FALSE,0,NA,2019-02-04 09:08:56,FALSE,NA,"1092349274875019264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ward_state",29,TRUE,FALSE,NA,NA
"867","@NAB NAB were singled out in the #RoyalCommission as one of the most corrupt banks #justsayin #youknowwhatyoudid",FALSE,0,"NAB",2019-02-04 09:08:23,FALSE,"1049453728481214464","1092349134932041730","7302852","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theblabberdook",0,FALSE,FALSE,NA,NA
"868","Your free lunch is over #royalcommision #royalcommission #hayne #Hayne #CBA #NAB #ANZ #WESTPAC @roweafr https://t.co/5tBKNAGtui",FALSE,2,NA,2019-02-04 09:08:06,FALSE,NA,"1092349064610336768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cryptocohen_",0,FALSE,FALSE,NA,NA
"869","Just as there was no “Whitewash at the White House” there was meant to be no “Carve Up in Canberra”!! Unless we’re… https://t.co/vRp0fcsfO9",FALSE,6,NA,2019-02-04 09:08:04,TRUE,NA,"1092349056213491713",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nabcustsupport",3,FALSE,FALSE,NA,NA
"870","RT @ConversationEDU: Justice Hayne's philosophy is diametrically opposed to the one the Coalition came into office with, yet it has embrace…",FALSE,0,NA,2019-02-04 09:07:10,FALSE,NA,"1092348830232670208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephenburns53",26,TRUE,FALSE,NA,NA
"871","Five-minute guide to #Banking #RoyalCommission’s damning report 

76 recommendations which @JoshFrydenberg said he… https://t.co/JtEHT3BCho",FALSE,0,NA,2019-02-04 09:05:21,TRUE,NA,"1092348374135664640",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","coolrunning2009",0,FALSE,FALSE,NA,NA
"872","RT @GeoffShannon: #Breaking #News #CBA #Commbank #Hayne #RoyalCommission #ASIC bans CBA from charging ongoing service fees because CBA fail…",FALSE,0,NA,2019-02-04 09:03:55,FALSE,NA,"1092348010917330944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1TERRYPREST",12,TRUE,FALSE,NA,NA
"873","I'd expect their adviser numbers to drop significantly over the next few years along with the inflows to their prod… https://t.co/Zgzt10dCBv",FALSE,1,"ASXTrader3",2019-02-04 08:55:36,TRUE,"1092345917594787842","1092345919150817280","1084299963251576837","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASXTrader3",0,FALSE,FALSE,NA,NA
"874","RT @VMIAC: Please share: Our recent submission to the #RoyalCommission is on our new page: https://t.co/B8BIPwYoxk  

We'll keep this new p…",FALSE,0,NA,2019-02-04 08:53:07,FALSE,NA,"1092345294296035329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatherineFaire1",25,TRUE,FALSE,NA,NA
"875","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 08:52:51,FALSE,NA,"1092345225949863937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ronnie1924",70,TRUE,FALSE,NA,NA
"876","RT @WgarNews: @LeftBankNowhere @AshRi373 @MarkPlackett1 @paulinehollywoo @lynlinking @rationalbitch @WhteRbbnAdvocat @MLDRIN @watershedally…",FALSE,0,NA,2019-02-04 08:51:44,FALSE,NA,"1092344944725880833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elliemail",13,TRUE,FALSE,NA,NA
"877","Banking #royalcommission final report: Bankers contemplate the dire prospect of life behind bars https://t.co/j2fyitdB9q",FALSE,0,NA,2019-02-04 08:51:17,FALSE,NA,"1092344832536657920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamkingsgrove",0,FALSE,FALSE,NA,NA
"878","RT @PhilipGomm: My latest blog picking up themes from the #RoyalCommission and the Governments strong response
https://t.co/eXnc4OAfQL http…",FALSE,0,NA,2019-02-04 08:50:33,FALSE,NA,"1092344647379111936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Satish_KumarB",3,TRUE,FALSE,NA,NA
"879","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 08:50:15,FALSE,NA,"1092344572993138689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","auspol_voices",70,TRUE,FALSE,NA,NA
"880","@YannickOda @IanGravy They pay a fine but get back market share and increase revenue and profit when brokers exit.… https://t.co/Zq2VfVM5V7",FALSE,2,"YannickOda",2019-02-04 08:50:09,TRUE,"1092343117460660224","1092344547491819520","4849270841","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Grozil18",0,FALSE,FALSE,NA,NA
"881","Can't wait for 2019 Shonky Awards, you'd have to think the NAB is a shoe in #bankrc #royalcommission #hayne https://t.co/BwukrnwFqR",FALSE,0,NA,2019-02-04 08:47:50,FALSE,NA,"1092343963564990465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tim_steele",0,FALSE,FALSE,NA,NA
"882","RT @PatsKarvelas: So Labor will be very critical of govt’s response to #RoyalCommission arguing three years is too long to implement some r…",FALSE,0,NA,2019-02-04 08:46:44,FALSE,NA,"1092343685381910528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","field_blair",31,TRUE,FALSE,NA,NA
"883","RT @Bishop64: @abcnews @JoshFrydenberg YOU voted against this #RoyalCommission 26 times! 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26…",FALSE,0,NA,2019-02-04 08:45:58,FALSE,NA,"1092343496013271041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poddiguy",70,TRUE,FALSE,NA,NA
